#"GalID" "inclination" "r50" "e50" "pa50" "lr50" "elr50" "vsig50"
8995405 45 0.696560138537125 0.296415629940343 -29.7159623980487 0.0615117826485328 0.0598739119524264 0.0690589338703455
8995405 60 0.690288756401483 0.316641001490795 -15.7613691414863 0.0372273415270542 0.0353419096514758 0.0417182358457078
8995405 75 0.70987929556143 0.209931177514248 -9.33731857624219 0.0488023947267769 0.048338509750032 0.050852884552248
8997130 30 0.812669558314582 0.232042660842225 2.22408081541596 0.0311842254763878 0.0310852005740594 0.033636506840917
8997130 45 0.804654528705368 0.239646558566331 -0.975709630681804 0.0347986824372827 0.0341238984469335 0.0362493660349347
8997130 60 0.798936765099261 0.282111415543391 -1.62601524570312 0.0324359785954192 0.0316112160002993 0.0372582615881045
8997130 75 0.797724869369992 0.348063170641881 -0.570159562130338 0.0416945187296192 0.0390669252020659 0.0477589392746167
9020523 30 0.991642245516349 0.401450492950951 34.7577801052608 0.0412305457169428 0.0419816508188286 0.0478188773757795
9020523 45 0.960269038893734 0.377191427425297 29.1841746373861 0.0207490803838906 0.019729400114088 0.0221818339256395
9020523 60 0.948727188529009 0.364127151610455 19.5372477015124 0.0268584894818088 0.0273439095705061 0.0297658550149294
9020523 75 0.933543337690176 0.328345587628952 5.82562188473927 0.039633436076615 0.0402199544666346 0.0453386307782191
14117720 30 0.612420524846612 0.381813016456995 1.72515191657222 0.05443924317481 0.0556819037391067 0.0556855496775297
14117720 45 0.598886031686207 0.402684328824667 -0.0362384946067189 0.0747005419173594 0.0757850384054652 0.0760787913743099
14117720 60 0.591101760556384 0.42337171890951 -0.540489442717748 0.0831477178222597 0.0828145902959287 0.0868472703447252
14117720 75 0.594962770132592 0.408173592351878 -4.31409156087768 0.0749402212920847 0.0740025490173578 0.0801395531317265
9055873 30 1.12151005852471 0.340460196679938 -27.5905824837435 0.0161266648503348 0.0162433123160799 0.016559564616413
9055873 45 1.08825504806012 0.363871438161067 -17.4692305189193 0.0239254181751834 0.0247272113880357 0.0258989763986021
9055873 60 1.0569885789323 0.359409066205518 -12.1718447521922 0.0287025597628175 0.0288494046297232 0.0302864969370617
9055873 75 1.04199913577279 0.409001655866451 -3.96519469084581 0.039833544186525 0.0383600903651541 0.0483060649671279
9074809 30 1.09513318339447 0.284854607948151 -4.42371015232863 0.016728440017476 0.0169220410578391 0.018551056531188
9074809 45 1.12109534689457 0.321269286146762 -2.3830346008345 0.0123034088572243 0.0125024697332541 0.0135306934184412
9074809 60 1.14927098512143 0.369568760177099 -1.90845304149643 0.0177015993225475 0.017712287280519 0.0205384539170331
9074809 75 1.14688507366185 0.36000730906937 -4.2012101059888 0.0332332338270861 0.032147871974232 0.0442790984021459
9150430 30 0.864014695669079 0.375743510481653 10.3787386150338 0.16269175958053 0.160847756670552 0.176720634006932
9150430 45 0.830550419848104 0.430569861795968 6.86494863071369 0.0164865833271833 0.0170506059478785 0.0172800396688075
9150430 60 0.81470064666916 0.49089609688354 7.2339546392746 0.0165166822560933 0.017072954846891 0.0163579260872441
9150430 75 0.825593979417938 0.454312532182562 6.64953573704351 0.0169875354804529 0.0171967792073035 0.0185135557876444
9192916 30 1.09336480834404 0.237010426356156 17.0938770946829 0.0708792234261485 0.0713953994281163 0.0750416825168929
9192916 45 1.06510105556774 0.331317604668799 17.3919979450174 0.0729409351292841 0.074250799243525 0.0800726119019237
9192916 60 1.03548374225336 0.410069675157002 9.30399897503215 0.0760354217942385 0.075742666394622 0.0786824686555568
9192916 75 1.02644933892666 0.428168020571659 8.29414242811365 0.0549485693417661 0.0543242094442651 0.0598938317452297
13738373 30 0.789343607373053 0.0161444711774338 10.6360776782783 0.0545107011310878 0.0544683988187549 0.064800283337726
13738373 45 0.774081015953235 0.0875034452335456 3.44378515673141 0.0381405382195624 0.0379775390945781 0.0396212299681491
13738373 60 0.749575801423697 0.183061322901056 -7.10119849242004 0.0387652489619252 0.038058680143061 0.0463309654086289
13738373 75 0.750892551712542 0.226327138123657 -0.292564271541094 0.0422231984904126 0.0405643841501344 0.0531924910619657
9217775 30 0.777324399229093 0.0201374834840153 18.4261205191128 0.0233797644813091 0.0234583818768563 0.029126863210133
9217775 45 0.781145960887803 0.036623200032996 -9.93091951432089 0.0264414896519443 0.0264235151383766 0.029905339447142
9217775 60 0.75480743808194 0.149575458020514 2.52399934799521 0.0318590916030576 0.0317590621978745 0.0335646592511068
9217775 75 0.735302189016148 0.225013657423695 -3.20927818809851 0.0274923583061017 0.02692273162963 0.031841751469947
9219350 30 0.96514812859074 0.209775497059163 -20.4680977062721 0.0332222213883714 0.0346330669010277 0.0392786246496127
9219350 45 0.926790186367761 0.272485064177882 -20.4677680864924 0.0235770658526287 0.0242711492352797 0.0251199249498449
9219350 60 0.899036837296125 0.377695623750961 -18.0896722749197 0.0319867074755016 0.0316659564879429 0.0391834187784984
9219350 75 0.904634814831152 0.357869939838515 -20.0368193656402 0.0333942431300279 0.0333934503662059 0.0372162260460144
9284259 30 0.758308376473092 0.287861411930065 6.61349682873051 0.0138892358732295 0.0138855398110379 0.0166837839829719
9284259 45 0.719991477164215 0.372184180186699 8.65679262468142 0.0272319641549955 0.0279585042422344 0.0295737339984704
9284259 60 0.724270623725168 0.454286260304574 11.1480028942614 0.0358411595894413 0.0383082308031377 0.0372182454386224
9284259 75 0.74064941088679 0.405601780004926 17.896405228392 0.036738291834869 0.0392618180880319 0.0404535860775886
9355439 30 0.953998489840249 0.338436179477485 37.8619842364894 0.0724008666325054 0.0752614937511948 0.0878200060488397
9355439 45 0.953615385587659 0.311528035111254 31.3104709408988 0.0545949658360267 0.0571744811552758 0.0649608372693154
9355439 60 0.950411683466017 0.253342692497823 18.3095262155394 0.0220871016789317 0.0222588126222953 0.0284827697448707
9355439 75 0.958602217530815 0.234091516602134 11.845514977663 0.0242813859140019 0.0243420404073082 0.0282075402758526
9432093 30 1.18344330707155 0.0320460332098842 -31.0744517338202 0.0175281533933442 0.0175820680069162 0.0203733856554979
9432093 45 1.19360582219932 0.0159421650953236 17.6011823114787 0.0255847014426019 0.0256362163283846 0.0314353102802241
9432093 60 1.19597020551658 0.0380408459042637 -6.64358566701567 0.0349787085891614 0.0351239454823686 0.0401451730853679
9432093 75 1.19226667930379 0.0357495809021015 7.78590674085491 0.0313369350919923 0.0314292034599362 0.0362496877846469
9600761 30 1.18985711618188 0.285168264654968 -1.68566958008966 0.0435322121634346 0.0420851007513557 0.0540706441831694
9600761 45 1.1696304548459 0.308113910290211 -1.57693307740418 0.0248210866586278 0.0243953543365786 0.0319535417389638
9600761 60 1.16780032960536 0.305468077983492 -2.69410714901199 0.0320736920123764 0.0304429018851953 0.0447338636635596
9600761 75 1.14817966700989 0.318089939965872 -0.950660302222662 0.0288584761474536 0.0275272628664681 0.0407443287276131
9656543 30 0.628561835287621 0.131823442321515 -24.94769740418 0.0388811365119534 0.0385275993915698 0.0533049228829523
9656543 45 0.620011762671668 0.154779868762468 -24.3184999519152 0.0340281862715708 0.0336499822736567 0.0454607108474566
9656543 60 0.610729749634674 0.217998409502314 -16.4815416760677 0.026360884763923 0.0265336728571052 0.0334252139856001
9656543 75 0.603316366472115 0.279082214944951 -16.3009915039366 0.0331739574460805 0.0325277200108195 0.0438096899053339
9708148 30 0.929002930894718 0.285880408977007 8.4779673950478 0.0236496426954803 0.0247550426967643 0.0260638735411795
9708148 45 0.967320789968405 0.171607475321938 8.93451905244403 0.0649443129979238 0.064451540652622 0.0866713090239092
9708148 60 0.987633106394812 0.125001985122033 12.4959779936148 0.10130488133148 0.100709574790892 0.134354391685188
9708148 75 0.990318663796179 0.128802664457528 -5.85270192186881 0.0309253844647652 0.0313886727338159 0.0356914074105672
16360006 30 0.874483555824017 0.138487259784536 12.1306946500547 0.0652108739942326 0.0651688371972985 0.0662999059011677
16360006 45 0.845778635663648 0.0833619601740668 25.8903159808471 0.0590875931342948 0.0590078691180931 0.06159842838435
16360006 60 0.806593584909951 0.129175473347845 -29.6820462044181 0.0464226428280574 0.046230258482865 0.0504032706165379
16360006 75 0.782173184910644 0.196641596258482 -19.4341289441933 0.0355908219382178 0.035375250087695 0.0387521495084097
9756946 30 0.768261225296886 0.0383792281815637 12.7500532072728 0.0611621542963339 0.0611621542963339 0.0670763502262044
9756946 45 0.746618447539451 0.107345218395681 44.7609839387925 0.0590855843643777 0.0590855843643777 0.0637370906095204
9756946 60 0.718338029233159 0.166400186803041 -24.6237358668238 0.102914830438422 0.102914830438422 0.106708428450503
9756946 75 0.690145021083686 0.245114085637594 -20.7764059766173 0.0893632926789293 0.0890991957253586 0.0930495395735634
9762289 30 0.851862248171447 0.186309489160887 20.8275558130168 0.0246437763652002 0.0245687083451584 0.0306288320750378
9762289 45 0.782833987147059 0.320641702501925 7.76951910052678 0.0500964450597199 0.0514936286393069 0.0561196507833222
9762289 60 0.710526921765143 0.48002139745128 2.84301164094832 0.0326825205593672 0.0328895432784192 0.0332371558325901
9762289 75 0.667229129399616 0.538371706046073 -1.53929472927654 0.0192262391034008 0.0182257342582229 0.0288076765150848
9812401 30 1.02210305338672 0.227361482021125 7.77495462823621 0.0152245119701029 0.0155128221589361 0.0186329462356619
9812401 45 0.996307770947104 0.260942287728877 7.05302474987706 0.0150878145175267 0.0147971299879756 0.0186989954463367
9812401 60 0.984904734323886 0.298682028058773 4.08532388671571 0.01925754178506 0.0191538402478788 0.0226114223550407
9812401 75 0.975901609070322 0.361544841424095 4.71621669659832 0.0207525793492603 0.0197157960562778 0.0262130008172837
9902779 30 0.901282505339775 0.161765471783299 -14.0444715283427 0.027055999059253 0.0271293697165425 0.0307229056468926
9902779 45 0.877030616729437 0.208807704230672 -10.1861996729002 0.0259880927293744 0.0254213425218119 0.0314299810432353
9902779 60 0.842474538290864 0.283085876941322 -3.08993999377646 0.0281832337381258 0.0282140316582373 0.0316293119008887
9902779 75 0.810185119389441 0.344989575797414 -2.70069741219837 0.0289024633960576 0.0289050179558299 0.0361017207032344
9920746 30 0.75974880792032 0.12884800905136 -9.16484804117054 0.0398014735001916 0.039907771368813 0.0496362958333075
9920746 45 0.742759079363803 0.178925631569362 -1.46961759168174 0.0396959047784236 0.0396796985257348 0.0451182789668832
9920746 60 0.721018681375119 0.293343410642074 1.37292014730806 0.0654719414561875 0.0628531004532604 0.0720220507681087
9920746 75 0.699272421340617 0.320803176168463 7.41187250988771 0.0607313174476512 0.0592983347969355 0.0633018753733097
10007496 30 0.922677389017511 0.124515375204066 18.0334596952267 0.0315607814658094 0.0317379952011268 0.0340863144236353
10007496 45 1.07001814385289 0.322102101177126 -35.0816152581457 0.0508945819682269 0.0483860990336782 0.0613384695093764
10007496 60 0.956007428109848 0.35941557036273 39.6371790701964 0.0744251446551681 0.0697559479115758 0.0794424721010023
10007496 75 0.771826445148565 0.53124549590428 20.35368988481 0.0713753093334197 0.067938710969815 0.080314519856331
13872509 30 0.89194302291055 0.112184953523425 -16.8378669830932 0.0501526809436703 0.0508205530119649 0.0599196350798444
13872509 45 0.833813957351558 0.230824104266321 -6.53093101789037 0.0899763221147485 0.0914598705651268 0.109948610370518
13872509 60 0.76653263327262 0.362791962626019 -0.161842639204189 0.102881762353093 0.105380438008724 0.11372568015257
13872509 75 0.712391843573069 0.487732557571064 -0.356528342122628 0.0915012042366536 0.0879145948047893 0.131027529838931
10133128 30 0.8050947849565 0.317968383519177 -6.74214224483144 0.023610467487809 0.0229698748990504 0.0271051264257704
10133128 45 0.795994259121846 0.360670779929859 -2.42409805264341 0.0152294045937158 0.0153172347985562 0.0181982485454469
10133128 60 0.782111738029234 0.384720750694244 1.30273799337325 0.0191686015597104 0.0197973552889804 0.0219159264569915
10133128 75 0.759834170910306 0.412871784698251 2.05455652452419 0.0317754635879112 0.0345780308636357 0.0346622025953077
10167709 30 0.850711636680229 0.102003133063027 -12.8250339236159 0.046669750784039 0.0472957748900572 0.0580156342391256
10167709 45 0.847183448736964 0.0734665865305557 -15.6865110101211 0.0389839498970718 0.039196813299913 0.0475043448118178
10167709 60 0.844042059236774 0.0595809399656924 -9.02888422321215 0.0283522653054015 0.0285533936937928 0.0353534443340789
10167709 75 0.844938772337307 0.0947405228181268 -1.09515221168728 0.0238554026426344 0.0239710033506496 0.0277043303537869
8101595 30 0.912477739347949 0.554347927141234 0.149070449443944 0.0214111651944201 0.0221013984404944 0.0207337701766553
8101595 45 0.895949642668556 0.552341152763429 -1.09361374667584 0.0104027917797419 0.0104241111042158 0.0112266394395694
8101595 60 0.873562313718966 0.567547801677051 -1.96591138852047 0.0134916981398146 0.0141595054443141 0.0139497896398841
8101595 75 0.85372795734749 0.580182985207919 -2.60277948556537 0.0155512284450731 0.0163855153453721 0.0173985702778234
8115173 30 1.08999339390063 0.0275328840408152 1.87766839282338 0.0385880067915015 0.0385216837983354 0.039950535341446
8115173 45 1.04840722722413 0.13189180133032 -10.2357603975907 0.0452337472940328 0.0445985005310592 0.0461676500968377
8115173 60 0.990393043765609 0.264588000216863 0.272913991574057 0.0404914689383318 0.0389156739086601 0.0454819961875228
8115173 75 0.920033478326027 0.418671807599163 -2.06129530482852 0.0420509297709657 0.0388468294208184 0.0478900881943469
8136010 30 1.06270080435006 0.220927916322411 -21.7970610018251 0.0169173605109017 0.016425086158596 0.0230254895296036
8136010 45 1.05484018489386 0.237086691534045 -16.1904870123967 0.0273132011296156 0.0269878378204233 0.031039779945146
8136010 60 1.06077079761949 0.23932592012321 -17.0747223060036 0.0231277482394163 0.0227165312806346 0.0288942208699929
8136010 75 1.08638122020791 0.187142849261118 -11.7383310653989 0.0209730559887067 0.0205761763970861 0.0249905708202591
10189420 30 0.718585502628662 0.221375178910237 -18.5965534848853 0.0412329221992246 0.0412329221992246 0.0539647736478414
10189420 45 0.711931387009314 0.261597604960232 -17.4427375239948 0.0596383731667367 0.0596383731667367 0.0755043334835656
10189420 60 0.710963450256556 0.30555155700671 -16.4223705764074 0.051873217596358 0.051873217596358 0.0630674329441582
10189420 75 0.688477626488133 0.317298107464222 -12.1293795745455 0.0524025598761852 0.0524025598761852 0.0620810416947709
10251666 30 0.607326545372921 0.166261620022206 7.17022679731919 0.0230364963450417 0.0230364963450417 0.0266519998188829
10251666 45 0.605893527339484 0.206683111911155 9.20042024439911 0.153262313353338 0.153262313353338 0.158895418775231
10251666 60 0.594716884486288 0.220210075349671 12.5944068859174 0.0136369996652684 0.0136369996652684 0.0178079788821882
10251666 75 0.590108693586046 0.208701251988084 7.43419768814252 0.129925241496233 0.129925241496233 0.133237711207038
10270262 30 0.802213584160864 0.346908606711692 -0.601655977990447 0.0411730660608306 0.0411730660608306 0.0525422960776491
10270262 45 0.813475552996916 0.353745681083378 9.90458556732407 0.044306613772325 0.044306613772325 0.0549547505940978
10270262 60 0.811803053803206 0.363580203170705 11.4805047745253 0.0710264932985387 0.0710264932985387 0.0781069874147734
10270262 75 0.8184404548652 0.363692222589378 11.2622138627701 0.0722341691741898 0.0722341691741897 0.0809067213317389
10366587 30 1.08789720057662 0.251693941989003 -5.85819366789946 0.0531231817513179 0.053808088385956 0.0661873197248655
10366587 45 1.06345354362712 0.362709750372968 -3.71626919732046 0.0593313185458195 0.0602509538889115 0.0744935463016037
10366587 60 1.04602857033615 0.403163528804479 -1.08189595796862 0.0812101201138075 0.079707091426645 0.0915156775453492
10366587 75 0.992631333360922 0.452915295619292 -1.71514757778155 0.0668929754165748 0.064163784006661 0.0767023726805484
10377621 30 0.716676719910897 0.172469917938409 -17.5332810033915 0.0462950560918994 0.0459141880421597 0.050066648118066
10377621 45 0.710952657401721 0.167177848344795 -18.4923150609178 0.0425445769480026 0.0417933649679525 0.0491531401990355
10377621 60 0.705587988154345 0.169790188479655 -6.47019952210662 0.0205799495661703 0.0204400981079013 0.0230354822571219
10377621 75 0.69911681816273 0.164938219177002 -4.55071170208606 0.0173440086054486 0.0173823899508308 0.0197247292855236
15180624 30 2.27894386531099 0.313705530953268 27.9188645032314 0.0261186736715461 0.0256268019618197 0.0272912298334862
15180624 45 2.22577450963925 0.282477736981172 34.196211667783 0.030921907477951 0.0312325455020975 0.0308145249739458
15180624 60 2.04620061710215 0.299108404837658 -42.6247328349333 0.0203033860454074 0.0207549029987359 0.0213438168667179
15180624 75 1.92417968515414 0.278404902109722 -22.0476270208956 0.0125686453515388 0.0127540479958844 0.0159551571333301
6639776 30 1.03440552513065 0.146891709253843 -15.6068743536205 0.0383297320900681 0.0381044234965564 0.0472330323420689
6639776 45 0.951714465872063 0.174288993920518 -13.9625632625893 0.023243594575583 0.0228790279008625 0.0288513603204201
6639776 60 0.922488774311378 0.234782642203782 -8.65352516543939 0.0228600094205986 0.0224045814525366 0.0276675914682347
6639776 75 0.903062167272317 0.32014128903971 -4.36325882363325 0.0195453942479513 0.0193054976884184 0.0220675603164392
15381417 30 1.44974352463763 0.354375024904917 2.89345226224149 0.03693891676608 0.0378833331623433 0.0406909087892736
15381417 45 1.41159761749851 0.386638662347625 9.11942548472028 0.0316910009316495 0.0319585023205268 0.0327336594315213
15381417 60 1.35994509636578 0.445673128552166 11.1830562401969 0.0621185675957337 0.0563612843287141 0.0841315689094061
15381417 75 1.35022864043556 0.446683585385324 13.7369836093367 0.0278869530221269 0.0280399436572035 0.0328150152977962
15418091 30 1.26736761426761 0.432620431350294 -28.9909544488547 0.021051099691086 0.0214870494027715 0.0244183636275969
15418091 45 1.21171910191445 0.480194740819256 -25.5551461977111 0.0139531918290427 0.0138091583017162 0.0158854628247299
15418091 60 1.19222387630793 0.532277393947747 -24.8012480540769 0.0123600836617974 0.0121914705197897 0.0143580984748488
15418091 75 1.17411565324148 0.530848572211176 -22.8563592533285 0.0145047772157079 0.0156401643949774 0.016607859369447
16828343 30 1.04799299790959 0.431247238391899 -16.9776010701395 0.0224860307233414 0.0213413379189663 0.0241721497856354
16828343 45 1.03420887608247 0.45433465219577 -18.4012044862601 0.0239499723223434 0.0240340086805898 0.0247224357623954
16828343 60 1.02291718520776 0.460225755665268 -17.6195807130428 0.0254279726664132 0.0258255674407572 0.0289564271468694
16828343 75 0.997601156507234 0.495422117908982 -14.3615464621913 0.0207232488479274 0.0209667118823715 0.0221033854883237
12159162 30 1.15668155167485 0.393591597291517 -1.380092817447 0.0456118413380362 0.0481408467978201 0.0457093213953916
12159162 45 1.156455765217 0.400387992442 -3.25163540539038 0.0364158151309057 0.0394916420587421 0.0381802974516873
12159162 60 1.15248062025268 0.396993331891082 -3.76461764204306 0.0321804596982683 0.035014997767548 0.0343343446634134
12159162 75 1.14542221852926 0.415591129286152 -4.4186741734294 0.0321559872254178 0.0340730307656694 0.0331587476712549
8353604 30 0.941973163641399 0.315871662827111 35.2158442403271 0.0522374255180979 0.0537354824750625 0.0584234153948243
8353604 45 0.926044637061702 0.333319828038155 39.004814854673 0.0589694287365845 0.0595183496008953 0.0635880814501762
8353604 60 0.898547673851013 0.330179290999463 -41.3161579454688 0.0335651798430285 0.0348235695681767 0.0394521374292796
8353604 75 0.868300603592829 0.300360341105293 -32.0264336915313 0.0256694888489534 0.0270396261079888 0.033024239639271
8364906 30 1.6161221274413 0.301392259014562 29.351044886922 0.0340490175687173 0.033798535129232 0.0398249828063806
8364906 45 1.56275560101179 0.27496048117757 40.4985788419245 0.0340902310760921 0.0337048704202537 0.0363325855831811
8364906 60 1.48650773105997 0.288595222735479 -31.2595253492434 0.0358873097908953 0.0353555894474061 0.041588458337064
8364906 75 1.38328016227618 0.37641954736593 -17.3525448617664 0.0377890228187025 0.0363445279040601 0.042311990365263
8244581 30 1.02397840702785 0.215744010134934 -39.1279486132569 0.0970015574472659 0.0940653364253966 0.101461058186915
8244581 45 0.976573748169667 0.20252539125374 36.0738078096951 0.126687597348666 0.122871576049128 0.131925583326476
8244581 60 0.911045993722413 0.251065092997733 14.1233857296512 0.153999940499905 0.147773881702156 0.162801340353142
8244581 75 0.830577027361611 0.450402777166273 3.76279151473133 0.0829929876290179 0.0824783121570174 0.0921658435858235
9463307 30 1.01479385261462 0.129618953116095 21.8030765977903 0.0200669635472122 0.0198475938595694 0.0232449067498453
9463307 45 0.972380979497013 0.171670859743697 6.04542360585131 0.0257324948860037 0.0258189721330374 0.0300307083115025
9463307 60 0.909126599523808 0.320551749563521 -3.20085494815058 0.0284627109596644 0.0277031254234096 0.0349231231528798
9463307 75 0.844399061724754 0.442141100733879 -3.40416094290069 0.0192018133204104 0.0183016309496062 0.0251795295637318
9484895 30 0.662622911317968 0.129983682515879 24.984880121163 0.040741845573455 0.0405841927521739 0.0445834787936232
9484895 45 0.660762601118501 0.135781175839853 20.6729905457207 0.0584510222923345 0.0581668191831822 0.0667145981137969
9484895 60 0.634690561715529 0.242726066176978 15.4812135991274 0.0481954090184458 0.0477739891955876 0.0544537970517088
9484895 75 0.62767892811835 0.320459567035151 6.57512041042412 0.0517292623113847 0.0519912763148475 0.0529733585280519
8216840 30 1.36193431262437 0.153789815791511 29.5013674128332 0.0131358887480321 0.0132820065155984 0.0156388308928793
8216840 45 1.35299834023275 0.204028327622875 29.8079442119785 0.0203879749493314 0.0205392251270911 0.0235405138553235
8216840 60 1.32048928478074 0.270530023418606 26.2473253044048 0.0213395046565649 0.0213633805462067 0.0236356198204216
8216840 75 1.25086207263291 0.371615292387148 23.7022762946056 0.0251392037968635 0.0252526445280333 0.0304148989884471
15804165 30 1.05380483668273 0.347056641831374 -44.703245330532 0.0253020177103339 0.023825545978355 0.0303939659603544
15804165 45 1.02126293355673 0.32299514649918 -34.8817050114366 0.0294982306236665 0.0281198142435468 0.0357882107028808
15804165 60 0.978261563613948 0.366126203453693 -19.8396538448089 0.0408207233821266 0.0388236641111014 0.0469908708114344
15804165 75 0.944504146950295 0.373220024168941 -12.0320076557019 0.039952322617757 0.038633818622834 0.0415517791985595
12184456 30 0.601056580594128 0.207628521418145 13.1020474916824 0.0148544707091762 0.0150071198942306 0.0160233136013633
12184456 45 0.588357823347919 0.230895935323366 12.0898053891034 0.0158444937668584 0.0163882117628432 0.0176598180092157
12184456 60 0.578664779524951 0.299689427668372 8.69901871151685 0.0170783830148356 0.016917429964802 0.0192937046853464
12184456 75 0.581362293748454 0.343779722742845 7.4151555745215 0.0202844970869912 0.0199212054227297 0.0228063397140001
8429143 30 0.809560508366017 0.421695415796064 22.8299979238763 0.0475463605718873 0.0468022095651945 0.0461977333953388
8429143 45 0.834178000754105 0.377457285001094 24.0088082672244 0.0599377080959842 0.0580656254965201 0.0595637773472001
8429143 60 0.866003108133769 0.243352373217463 26.5769406789868 0.061836914702806 0.0610489073756281 0.063959415645235
