      1.00000       36.0000   2.99831e+10       0.00000      0.635467      0.530829       4.39333       3.31463       1.73356       17.2386       23.0957      0.612858      0.158079       82.1353       74.9133
      1.00000       37.0000   4.27391e+10       0.00000      0.103804     0.0473780       4.50746       3.02995      0.126993       46.6575       45.0341      0.170743     0.0466892       114.873       104.484
      1.00000       38.0000   1.83528e+10       0.00000      0.491899      0.193236       4.32467       3.08682       1.10743       92.3012       86.9062      0.395301      0.186660       79.3856       71.8807
      1.00000       39.0000   1.65378e+10      0.672060      0.617029      0.590979       5.97532       4.23968       1.42291       152.066       138.434      0.579604      0.388249       63.7970       59.0428
      1.00000       40.0000   1.34219e+10      0.134758      0.415773      0.182696       3.92832       2.79905      0.924478       101.616       84.0695      0.426249      0.150195       66.8846       60.4448
      1.00000       41.0000   4.53562e+10       0.00000      0.289136      0.271899       4.35122       3.17950      0.503267       247.403       193.590      0.306694      0.307463       114.017       114.021
      1.00000       42.0000   5.51560e+10       0.00000      0.241227     0.0985533       2.31119       1.69882      0.396899       365.806       329.245     0.0922062      0.313594       169.525       116.934
      1.00000       43.0000   1.49480e+10      0.631182      0.641770      0.381487       4.46996       3.14194       1.31570       418.624       369.510      0.386827      0.160510       64.3165       51.4784
      1.00000       44.0000   1.14315e+10       1.05929      0.581057      0.618623       7.80216       4.16661      0.772990       27.9183       17.0698      0.633633      0.623688       57.6761       56.3742
      1.00000       45.0000   5.26238e+10       0.00000      0.266459      0.259365       2.47583       1.74214      0.418241       40.8200       28.9111      0.394905      0.188157       158.848       157.439
      1.00000       46.0000   2.36444e+10       0.00000      0.134008      0.124698       5.53967       3.89223      0.238159       44.4415       33.6853      0.213511      0.163313       96.1370       96.6966
      1.00000       47.0000   1.99267e+10      0.349526      0.608881      0.560782       6.45715       5.11672       1.83583       49.5564       36.9163      0.638241      0.405022       68.2910       67.5407
      1.00000       48.0000   3.28674e+10       0.00000      0.227715     0.0595800       4.63826       3.32081     0.0926169       87.2052       65.9609      0.113614     0.0113091       101.351       99.3129
      1.00000       49.0000   2.11281e+10       0.00000     0.0501031     0.0677723       3.51189       2.28644     0.0613176       137.084       105.737      0.181660      0.283898       96.1410       94.2866
      1.00000       50.0000   3.55254e+10       1.18392      0.664016      0.636765       3.16383       2.84519       1.74681       162.851       123.331      0.547370      0.576946       78.1735       78.8045
      1.00000       51.0000   8.43527e+09      0.347814      0.462950      0.371937       3.18311       3.01476      0.686200       179.086       140.682      0.466587      0.153642       62.1577       56.0628
      1.00000       52.0000   2.03995e+10      0.318186      0.628228      0.457222       5.15147       4.52400       1.60137       100.271       65.9309      0.398629      0.371656       61.1576       57.3348
      1.00000       53.0000   8.77898e+09      0.244060      0.397322      0.430467       2.43963       2.80266      0.881898       190.389       139.109      0.434914      0.473500       49.5233       46.8028
      1.00000       54.0000   4.00042e+10       0.00000      0.431875      0.372872       3.93223       2.84545      0.801726       266.890       196.342      0.157567      0.232615       112.852       102.564
      1.00000       55.0000   6.89866e+09       0.00000      0.428991      0.411949       4.10204       3.18449      0.970220       333.784       247.529      0.565650      0.544508       64.3468       65.6184
      1.00000       56.0000   2.16056e+10      0.374266      0.648762      0.644058       4.39171       3.95736       1.61471       60.8028       80.6777      0.546762      0.597757       67.6029       66.6898
      1.00000       57.0000   2.22001e+10       0.00000      0.562369      0.559924       5.06229       3.94498       1.33393       132.816       187.716      0.554267      0.528190       74.6644       74.2382
      1.00000       58.0000   4.39607e+09      0.270690      0.389728      0.387515       2.96393       2.65845      0.659945       204.267       297.619      0.398563      0.286482       52.8407       48.5777
      1.00000       59.0000   1.66450e+10     0.0657960      0.465120      0.462960       3.09991       2.53602      0.824104       269.425       399.415      0.144441      0.201834       72.7418       71.3479
      1.00000       60.0000   2.85834e+10       0.00000      0.581034      0.547560       6.53147       4.73561       1.39256       81.8560       82.1843      0.463599      0.406101       76.4626       76.3188
      1.00000       61.0000   4.21228e+10       0.00000      0.405895      0.305203       1.87422       1.33339      0.771192       156.530       153.008      0.241659      0.279637       139.789       113.605
      1.00000       62.0000   9.59542e+09      0.231088      0.478689      0.210899       3.21768       2.62947      0.781719       230.198       217.117      0.349204      0.141758       63.6098       51.3056
      1.00000       63.0000   1.14842e+10      0.272895      0.491244      0.334218       4.05847       3.52711       1.11526       290.681       275.236      0.446014      0.141565       57.1723       52.4863
      1.00000       64.0000   4.86087e+09     0.0889423      0.457413      0.456352       3.73108       3.42017      0.789262       119.169       136.289      0.228898      0.144568       49.0306       48.7967
      1.00000       65.0000   1.33534e+10      0.171486      0.581745      0.576580       5.86547       4.82443       1.40379       240.095       256.182      0.491206      0.403754       55.7291       55.7927
      1.00000       66.0000   2.61142e+10       0.00000      0.351333      0.157265       5.49220       3.96186      0.603530       388.264       367.386      0.457477      0.231273       84.0391       74.1887
      1.00000       67.0000   2.19996e+10       0.00000      0.406368      0.343118       5.70535       3.89410      0.884920       504.670       518.402      0.433649      0.121441       81.7244       78.7337
      1.00000       68.0000   3.60580e+10       0.00000      0.231006      0.241750       1.58288       1.09363      0.438661       43.0520       44.7413      0.154161      0.148729       147.431       146.880
      1.00000       69.0000   1.84110e+10       0.00000      0.596413      0.373435       3.23908       2.40392       1.24996       126.245       116.585      0.361537     0.0663265       77.3436       69.5606
      1.00000       70.0000   2.70088e+10       0.00000     0.0473489     0.0627611       3.37008       2.37523     0.0556998       188.068       160.883     0.0702418      0.321697       114.921       94.3909
      1.00000       71.0000   3.09769e+10       0.00000      0.446730      0.408673       1.56620       1.09700      0.869423       242.912       223.526      0.232262      0.322296       119.820       104.736
      1.00000       72.0000   9.75002e+09       0.00000      0.530979      0.325726       5.38837       3.53771       1.21290       29.1688       42.8806      0.333814      0.149605       60.0454       55.6087
      1.00000       73.0000   4.80858e+09       0.00000      0.300110      0.260463       4.32524       3.47736      0.532252       51.5034       58.0822      0.496413      0.131938       56.8995       52.2260
      1.00000       74.0000   5.16679e+09       0.00000      0.183769      0.205939       2.97800       2.27461      0.246558       64.4575       69.1970      0.193676      0.201065       58.0352       58.5716
      1.00000       75.0000   1.51565e+10       0.00000      0.482799      0.412136       2.54094       2.01662      0.962848       75.6055       80.6750      0.331261      0.114602       72.2028       66.8674
      1.00000       76.0000   5.69697e+09      0.143145      0.121153      0.112584       3.37034       3.24326     0.0324897       95.6888       99.0817      0.315022      0.290609       56.4045       57.7246
      1.00000       77.0000   6.63935e+09      0.200570      0.336920      0.357885       3.43196       3.26126      0.479380       257.282       255.001      0.158604      0.230529       55.3483       56.6422
      1.00000       78.0000   2.34924e+10       0.00000      0.351731      0.287124       3.98352       3.12094      0.570248       382.415       380.824      0.105717      0.197387       80.7762       76.6992
      1.00000       79.0000   1.37297e+10       0.00000      0.314325      0.300343       7.49620       4.91442      0.580899       502.564       499.101      0.431952      0.308587       79.0925       72.8432
      1.00000       80.0000   1.72845e+10       0.00000      0.236760      0.222931       4.88765       3.54729      0.326455       17.2966       6.22925      0.175218      0.189785       96.0474       96.1942
      1.00000       81.0000   7.38190e+09      0.204983      0.482760      0.222575       4.06262       3.66036       1.19313       49.2307       14.7604      0.517629      0.231900       50.6376       41.9005
      1.00000       82.0000   1.92519e+10      0.221168      0.452889      0.318532       3.18843       2.55490      0.964175       74.2683       24.1302      0.386772      0.244825       74.6172       65.4409
      1.00000       83.0000   8.03332e+09      0.141428      0.485193      0.346719       4.37313       3.63152       1.06473       97.3457       34.7327      0.536860      0.209716       55.2597       49.0152
      1.00000       84.0000   1.19756e+10       0.00000      0.358865      0.281549       2.62384       1.93984      0.606320       9.85581       51.2968      0.299505      0.297465       78.3807       71.9147
      1.00000       85.0000   2.17514e+09      0.793914      0.737246      0.727850       6.94016       3.84821       1.06320       23.1429       87.5261      0.678537      0.373461       36.5695       30.2996
      1.00000       86.0000   1.38422e+10       0.00000      0.435897      0.331962       5.82981       4.17334       1.12949       50.5993       108.007      0.384810     0.0338316       72.9358       68.1939
      1.00000       87.0000   1.38519e+10       0.00000      0.452774      0.441061       3.77280       2.71745      0.858825       81.7668       136.685      0.373631      0.360571       73.0036       76.0518
      1.00000       88.0000   7.71834e+09       0.00000      0.491010      0.334790       5.24437       3.91180      0.922466       39.8689       40.8068      0.325906      0.150890       60.6973       55.6707
      1.00000       89.0000   2.56951e+10       0.00000      0.366058     0.0519589       3.28161       2.34344      0.638624       67.7596       66.2413      0.151484      0.172800       101.230       76.0464
      1.00000       90.0000   2.07307e+10       0.00000      0.562619      0.452493       5.08342       3.72581       1.32736       79.7097       78.5776      0.529205      0.233765       74.6191       72.8768
      1.00000       91.0000   1.11954e+10       0.00000      0.102372      0.104306       3.09594       2.27642      0.115440       91.4108       90.1335      0.158970      0.223801       75.4447       76.7299
      1.00000       92.0000   4.84419e+09       0.00000      0.177324      0.177769       2.86052       2.35340      0.150178       93.4704       36.9314      0.221993      0.192237       55.8363       54.0280
      1.00000       93.0000   7.98361e+09       0.00000      0.396484      0.264477       5.95331       4.24223      0.779036       186.936       80.2028      0.494253     0.0639389       62.1065       56.3348
      1.00000       94.0000   2.01476e+10       0.00000      0.513593      0.502919       3.87174       2.77650      0.986942       306.773       120.622      0.439760      0.193611       80.9649       87.9211
      1.00000       95.0000   1.94996e+10       0.00000      0.167440      0.152136       2.51400       1.82758      0.333184       379.217       153.538      0.394276      0.253305       94.6421       92.4203
      1.00000       96.0000   6.03417e+09     0.0131824      0.324310      0.275888       3.71279       3.07511      0.345511       132.464       118.990     0.0727636      0.212520       49.0309       49.2046
      1.00000       97.0000   8.81029e+09       0.00000      0.435187      0.133568       3.77330       2.83936      0.988856       237.344       258.999      0.449561      0.262797       64.1826       54.4851
      1.00000       98.0000   4.17722e+09      0.442519      0.713983      0.692606       4.00333       3.72436       1.31924       365.878       342.532      0.552669      0.415268       40.1370       40.1005
      1.00000       99.0000   1.88559e+10       0.00000     0.0438749     0.0462176       4.08180       2.95238     0.0498286       504.534       420.538      0.102299      0.122019       81.8703       83.0010
      1.00000       100.000   1.30013e+10       0.00000      0.388686      0.157392       5.40596       3.94765      0.732457       16.7255       11.1988      0.174097      0.255069       67.8959       58.0178
      1.00000       101.000   8.53022e+09     0.0501036      0.178164      0.119306       2.12973       1.84883      0.202335       24.9708       16.4456     0.0209141     0.0360952       60.7740       59.8301
      1.00000       102.000   2.07447e+09       0.00000      0.196356      0.223648       2.62712       2.32408     0.0364518       34.6571       26.2861      0.190003      0.271836       40.1088       39.9970
      1.00000       103.000   1.87453e+10      0.471270      0.376820      0.397687       2.54954       2.25840      0.674760       46.7113       37.4218      0.338296      0.360045       73.3003       72.3285
      1.00000       104.000   2.16225e+10       0.00000      0.252440      0.154312       2.08999       1.50523      0.379784       85.6748       70.6168      0.129972      0.355422       115.818       88.4698
      1.00000       105.000   1.60089e+10       0.00000      0.438142      0.476626       5.52257       4.00849      0.920052       202.435       174.122      0.167214      0.296928       67.0287       69.1540
      1.00000       106.000   1.48994e+10       0.00000      0.456245      0.456739       5.60334       4.01327      0.988775       318.223       268.667      0.394932      0.374499       65.8648       65.6888
      1.00000       107.000   4.49006e+09       0.00000      0.435428      0.355180       6.04407       4.47529      0.878244       394.457       332.906      0.349463      0.385613       48.6114       42.5429
      1.00000       108.000   5.51167e+09       0.00000      0.272345      0.172491       3.80764       3.04103      0.390459       69.5695       55.7946     0.0615423     0.0909106       49.7022       47.3852
      1.00000       109.000   2.50510e+09      0.378815      0.692962      0.693145       5.06358       3.53059       1.17941       121.801       102.808      0.591765      0.463033       37.7048       40.9795
      1.00000       111.000   5.16919e+09       0.00000      0.169632     0.0829931       3.06502       2.33600      0.248814       192.193       154.828      0.123604      0.153074       60.2864       57.3185
      1.00000       112.000   6.78038e+09       0.00000      0.376882      0.372125       4.29258       3.64890      0.655743       79.5236       43.2264      0.207536      0.109313       49.6778       48.9998
      1.00000       113.000   1.59213e+10       0.00000      0.143809      0.126126       2.78382       2.00271      0.253715       158.489       97.7782      0.199304      0.244935       84.4300       80.1557
      1.00000       114.000   5.30523e+09      0.284651      0.597044      0.559335       4.88021       4.63333       1.50942       236.011       135.973      0.541529      0.378927       47.6314       45.9114
      1.00000       115.000   1.62152e+09      0.263158      0.515006      0.549135       3.03985       2.73150      0.718036       304.404       174.020      0.268945      0.222780       34.7264       34.2982
      1.00000       116.000   4.30881e+09       0.00000      0.184456      0.176090       2.99831       2.70081      0.171761       53.2763       9.93011      0.319511      0.212772       53.8532       52.4916
      1.00000       117.000   1.45140e+10       0.00000      0.366977      0.326303       2.67302       1.97419      0.674043       113.301       19.9171      0.160603      0.293785       89.2550       75.5022
      1.00000       118.000   9.15271e+09       0.00000      0.321831      0.303245       5.07340       3.72299      0.620698       154.451       25.7311      0.324121      0.283105       60.1426       62.2031
      1.00000       119.000   3.94316e+09       0.00000      0.221782      0.225730       4.69360       3.55099      0.373603       183.696       28.9111      0.586481      0.545639       56.6820       57.0103
      1.00000       120.000   2.86187e+09       0.00000      0.257330      0.274424       3.49601       3.21746      0.677869       18.5074       20.2085      0.484630      0.432136       43.1219       42.8196
      1.00000       121.000   9.16302e+09       0.00000      0.275486      0.297159       5.92611       4.32686      0.436348       35.9267       36.3167     0.0977895     0.0560973       57.1163       59.6893
      1.00000       122.000   1.81544e+10       3.20288      0.640956      0.608570       2.21677       1.75579       1.02833       52.7495       52.3190      0.541517      0.439786       100.127       93.3107
      1.00000       123.000   6.25738e+09       0.00000      0.135828     0.0809619       3.82481       2.77288      0.116137       87.5898       80.3200      0.193592      0.165284       62.3255       62.6955
      1.00000       124.000   6.68548e+09     0.0107075      0.273648      0.284465       3.96593       3.55311      0.710976       17.5050       9.43933      0.387542      0.344485       51.5081       50.8167
      1.00000       125.000   1.07260e+10       0.00000      0.536104      0.505618       6.62851       5.01517       1.24480       28.9817       14.6987      0.548223      0.416417       51.1150       52.1871
      1.00000       126.000   4.31253e+09       0.00000      0.101958     0.0972476       3.68507       2.77170     0.0451217       30.5560       19.1742      0.241960      0.137427       58.0399       61.7436
      1.00000       127.000   6.26029e+09      0.683253      0.679007      0.246407       6.23405       3.98786       1.22805       37.5392       25.3639      0.180756      0.100211       43.7561       36.2858
      1.00000       128.000   8.99229e+09       0.00000      0.383571      0.322695       4.77196       3.49006      0.679883       66.2816       68.9214      0.430717     0.0991023       65.6806       66.9665
      1.00000       129.000   1.33963e+10       0.00000      0.335748      0.120905       3.64997       2.64517      0.606939       152.464       165.293      0.281122      0.247959       73.0622       62.6716
      1.00000       130.000   7.95247e+09       0.00000      0.504313      0.462802       5.74405       4.19660       1.03000       243.837       249.083      0.452604      0.442513       56.4714       57.4813
      1.00000       131.000   3.60980e+09      0.201271      0.211653      0.170573       3.37673       3.32329      0.376130       315.950       324.642      0.120653      0.119969       36.5686       36.5887
      1.00000       132.000   7.28160e+09       0.00000      0.117631     0.0965268       3.01371       2.16534     0.0958622       15.2868       18.4347      0.145369      0.264569       68.9512       66.2522
      1.00000       133.000   1.12495e+10       0.00000      0.332115      0.198146       3.24953       2.32751      0.643232       26.2568       28.1112      0.249190     0.0766526       75.4369       68.4018
      1.00000       134.000   1.53746e+10       0.00000      0.363082      0.334641       2.54547       1.87499      0.617836       34.9761       38.5745      0.199993      0.188195       80.7424       86.0671
      1.00000       135.000   1.40729e+10       0.00000      0.253485      0.108082       3.70880       2.68034      0.383479       40.8888       43.8265      0.145687     0.0819851       71.7239       70.6073
      1.00000       136.000   9.23693e+09       0.00000      0.448802      0.398195       4.59704       3.39544      0.892635       9.67161       7.67197      0.385510      0.279186       61.7156       61.6791
      1.00000       137.000   2.72454e+09       0.00000      0.257722      0.265725       4.50067       3.32939      0.450518       19.1135       16.1595      0.490777      0.422618       55.2340       55.4052
      1.00000       138.000   4.15797e+09       0.00000      0.383158      0.269709       5.22550       3.83842      0.636594       24.5434       21.3940      0.363448      0.135177       52.3372       46.1851
      1.00000       139.000   4.08378e+09      0.379852      0.311498      0.304295       5.55128       5.37749      0.327996       33.0016       29.0047      0.129844      0.293516       38.5756       33.5391
      1.00000       140.000   8.43029e+09       0.00000      0.258253      0.255446       3.86148       2.90028      0.465773       54.2318       62.4687      0.392736      0.326214       61.5796       61.5839
      1.00000       141.000   1.90534e+09       0.00000      0.153377      0.137047       2.99238       2.29941     0.0215600       108.625       116.980      0.206583      0.229300       47.0741       49.5322
      1.00000       142.000   1.11851e+10       0.00000      0.387927      0.351194       4.33663       3.16485      0.752535       162.855       167.877      0.193732      0.220510       61.1562       57.6059
      1.00000       143.000   1.49988e+09     0.0251820      0.204585      0.211665       2.68261       2.96550     0.0471876       218.589       222.264      0.165648      0.269160       32.2739       35.8089
      1.00000       145.000   4.18988e+09       0.00000      0.334194      0.318655       5.28578       3.98885      0.628913       140.871       109.380      0.421725      0.440345       55.2238       55.7984
      1.00000       146.000   3.58298e+09       0.00000      0.324535      0.302116       4.09012       3.21972      0.486578       197.182       155.362      0.342626      0.400326       45.9299       45.4595
      1.00000       147.000   1.18763e+10       0.00000      0.291030      0.294080       3.77321       2.74810      0.483765       246.690       194.369      0.253295      0.268253       64.6926       69.5550
      1.00000       148.000   2.37996e+09       0.00000      0.218447      0.102625       3.51143       2.74390      0.176313       14.5087       7.79535      0.300898      0.262992       51.4401       49.4979
      1.00000       149.000   1.87635e+09       0.00000      0.296700      0.360591       6.27069       4.41508      0.609103       25.6903       11.2871      0.296132      0.281394       47.3485       47.4564
      1.00000       150.000   4.61636e+09       0.00000      0.149172      0.157881       4.29453       3.08852      0.263916       35.6300       20.7867      0.330379      0.347439       51.0782       50.9143
      1.00000       151.000   1.46602e+10       0.00000      0.313039      0.336834       1.37582       1.02166      0.600410       44.4616       31.8459      0.207438      0.243705       92.8599       89.9072
      1.00000       152.000   7.10356e+09       0.00000      0.290524      0.274463       4.07852       2.98346      0.486619       40.9437       10.7462      0.478983      0.169446       60.2708       50.5237
      1.00000       153.000   6.82659e+09       0.00000      0.376801      0.336336       6.39494       4.71784      0.769796       103.195       33.5834      0.332588      0.224817       50.6266       48.3891
      1.00000       154.000   5.79427e+09       0.00000      0.384040      0.341999       6.60472       4.88790      0.689047       143.617       47.8811      0.149199     0.0908124       52.3979       50.8127
      1.00000       155.000   8.50069e+09       0.00000      0.263409      0.239507       4.91352       3.54985      0.445189       172.914       60.8379      0.341457      0.350295       59.2165       58.9765
      1.00000       156.000   3.46522e+09       0.00000      0.272687      0.265123       5.24874       3.84641      0.442270       64.0560       67.5166      0.204134      0.189475       50.3964       48.9104
      1.00000       157.000   3.83582e+09       0.00000      0.480341      0.343041       6.16075       4.60961      0.899973       133.951       128.765      0.511952     0.0544187       52.6740       45.4273
      1.00000       158.000   1.10898e+10       0.00000      0.262370      0.262028       1.90566       1.36480      0.648334       224.585       193.936      0.270998      0.342756       80.3473       70.1426
      1.00000       159.000   2.26794e+09       0.00000      0.175636      0.228054       3.96455       2.95673      0.278495       292.535       255.058      0.330386      0.230900       46.4392       45.3589
      1.00000       160.000   2.62700e+09       0.00000      0.400961      0.321168       4.84837       3.85429      0.831306       24.3039       9.79605      0.360569      0.291822       45.4215       43.2256
      1.00000       161.000   2.08166e+09       0.00000      0.233187      0.206850       4.95623       3.67340      0.312168       58.5000       22.8196      0.280909      0.190994       43.1938       36.6836
      1.00000       162.000   3.16380e+09       0.00000      0.394828      0.305714       4.04257       3.37317      0.786265       79.6545       30.7632      0.394933      0.299389       46.3606       43.9890
      1.00000       163.000   1.15111e+10       0.00000      0.395239      0.367647       2.84850       2.11203      0.775115       113.279       38.8511      0.365482      0.190707       63.9538       73.3699
      1.00000       164.000   2.40218e+09     0.0819103      0.399655      0.381095       3.83336       3.48560      0.948352       35.1819       35.6071      0.440536      0.411296       37.2136       36.8269
      1.00000       165.000   3.97842e+09       0.00000      0.347068      0.329620       3.79193       2.83501      0.561781       67.7856       64.8316      0.332026      0.289614       54.8795       55.1254
      1.00000       167.000   5.10102e+09       0.00000     0.0763424     0.0745362       3.22474       2.38320     0.0309183       103.116       102.043      0.101342      0.123048       56.8676       57.2416
      1.00000       169.000   4.50545e+09       0.00000      0.349045      0.299041       5.76111       4.24265      0.606633       27.5102       9.01275      0.237214      0.236602       49.5310       48.7572
      1.00000       170.000   6.26916e+09       0.00000     0.0711449     0.0801204       3.14034       2.33363     0.0362124       44.9351       16.0140     0.0485811      0.134749       59.4401       58.3787
      1.00000       172.000   3.51795e+09       0.00000      0.255332      0.246278       5.42731       3.99070      0.325046       52.0974       27.7068      0.353592      0.132924       57.3333       53.3594
      1.00000       173.000   2.67862e+09       0.00000      0.424602      0.403153       3.81096       3.33407      0.966122       57.3521       33.9751      0.325972      0.363902       43.7678       43.8080
      1.00000       174.000   1.71802e+09       0.00000      0.348213      0.294093       3.28732       2.82386      0.591633       48.1866       25.7840      0.219788     0.0867711       46.2285       50.8110
      1.00000       175.000   3.50538e+09       0.00000      0.449606      0.440174       5.74336       4.22823      0.932438       124.580       52.5932      0.443960      0.422000       52.9675       52.7080
      1.00000       176.000   2.14466e+09       0.00000      0.192999      0.192069       5.96183       4.46891      0.291002       170.991       79.7443     0.0870135      0.127322       46.7625       44.2636
      1.00000       177.000   5.93128e+09       0.00000      0.182303     0.0991552       4.46687       3.24690      0.346053       219.026       100.116      0.198795      0.134135       59.4175       56.0203
      1.00000       178.000   3.34507e+09       0.00000      0.408632      0.390738       6.37097       4.77913      0.796820       57.7915       43.7446      0.293643      0.359681       42.2275       40.9919
      1.00000       179.000   1.76033e+09       0.00000      0.298576      0.257641       4.77650       3.47432      0.398774       131.372       138.743      0.354573      0.230222       43.5128       40.7111
      1.00000       180.000   2.08833e+09       0.00000      0.221632      0.171220       3.71986       3.10529      0.250048       215.639       263.065     0.0694852     0.0244408       44.6079       44.2566
      1.00000       181.000   1.56463e+09       0.00000      0.192171      0.250753       4.42884       3.26212     0.0548657       327.726       343.005      0.168532      0.292536       47.0105       42.3479
      1.00000       182.000   1.63591e+09       0.00000      0.255958      0.230961       3.29043       2.78124      0.358380       28.4459       17.7157      0.386580      0.400461       41.9877       41.5959
      1.00000       183.000   4.91481e+09       0.00000      0.413877      0.212360       5.73749       4.15249      0.698129       35.3586       34.3591      0.352977      0.191698       57.8575       53.7929
      1.00000       184.000   3.36997e+09      0.123844      0.426394      0.434327       3.68726       3.36036      0.815446       48.5040       47.7817      0.365538      0.120502       44.5563       42.0934
